65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535
65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503,65503
50745,50745,50745,50745,50745,50745,50745,50745,50745,52793,52793,52793,52793,52793,52793,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,54840,54840,54840,54840,54840,54840,54840,54840,54840,54840,54840,54840,54840,54840,54840,54840,54840,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52792,52793,52793,52793,50745,50745
65,2113,2113,2113,2113,2113,2114,2114,2114,4162,4162,4162,4162,4162,4194,6242,6242,6242,8290,8290,8290,8290,10338,10338,10338,12386,12386,12386,14434,14466,16514,16514,18562,18562,20610,22690,24738,24738,26818,28867,30947,30947,32995,32995,32995,32995,32995,32995,32995,30915,30915,28866,26786,24738,22690,20610,20610,18562,16514,16514,14434,14434,12386,12386,12386,10338,10338,10338,8290,8290,8290,6242,6242,6242,6242,6242,4194,4162,4162,4162
2113,2113,2113,2114,2114,2114,2114,2146,2114,4194,4194,4194,4194,6242,6242,6242,6242,8290,8290,8290,10338,10338,10338,12386,12386,12418,14466,14466,14466,16514,16514,18562,18562,20642,22690,24770,26819,28899,30947,33027,35075,37155,37155,39203,39235,39235,39203,39203,37155,35075,35075,32995,30947,28866,26818,24738,22690,20610,18562,18562,16514,16514,14466,14434,12418,12386,10338,10338,10338,8290,8290,8290,8290,6242,6242,6242,6242,4194,4194,4194
2113,2113,2113,2114,2114,2114,2146,4194,4194,4194,4194,4194,4194,6242,6242,6242,8290,8290,8290,8290,10338,10338,12418,12418,12418,14466,14466,16514,16514,16514,18562,18594,20643,22723,24771,26851,30947,33027,35107,37187,39236,41316,43396,45476,45476,45476,45476,43396,43364,41284,39203,37155,35075,32995,28867,26819,24739,22691,20642,18562,18562,16514,16514,14466,14466,12418,12418,10338,10338,10338,10338,10338,8290,8290,8322,8290,8290,8290,8290,6242
2113,2114,2114,2114,2146,2146,2146,4194,4194,4194,4194,4194,6242,6242,6274,6274,8322,8322,10338,10370,10370,12418,12418,12418,14466,14466,14466,16514,16514,18563,18595,20643,22723,24771,26851,30979,33060,37188,41316,43428,45509,49669,49701,51781,51813,51813,51781,49701,49669,47557,45476,41316,39235,37123,32995,28899,26819,24739,22691,20642,18594,18562,16514,16514,14466,14466,16546,14466,14466,16546,18594,16546,16546,16546,16546,14466,12418,12418,10370,10370
2114,2114,2146,2146,2146,2146,4194,4194,4194,4194,6274,6274,6243,6275,6275,8323,8322,8323,10370,10370,10370,12418,12418,14466,14466,14466,16514,16514,18595,18595,20643,22723,24771,26851,30979,35108,37188,41348,47557,49701,53894,56137,58640,60916,63061,63061,60883,58543,53991,51813,49701,47589,45476,41348,37188,35107,33060,30979,24771,22723,20675,20643,18595,18595,16547,16515,14466,14466,16546,16546,18594,20674,22690,20642,18594,16546,14498,12418,10370,6274
2114,2114,2146,2146,2146,2146,4194,4194,4194,4226,6274,8322,6274,6275,6275,8323,8323,10371,10370,12419,12419,12419,14467,14467,14499,16547,16547,18595,18595,20643,22723,22723,26851,30979,35140,39300,45509,51781,53926,56234,63028,65401,65466,65466,65466,65466,65466,65466,65369,60818,53991,51782,49637,43428,39268,35108,30980,28899,26819,22723,20643,20643,18595,18594,24739,30979,28899,28899,26851,24803,24771,22723,20675,18627,16546,12450,12451,8323,6274,6274
2146,2146,2146,2146,4194,4226,4226,4226,4226,4227,6275,6275,6275,6275,8323,10403,12419,10371,10371,12419,12419,12419,14499,14499,16547,16547,18595,18595,20643,20675,22755,24803,28932,31012,35140,39300,45541,51813,58541,65336,65465,65433,65432,65432,65432,65432,65432,65432,65432,65400,62993,60295,60134,55941,53797,55844,55812,53732,51652,45444,35107,39235,45412,43363,41283,41283,35107,28931,22755,22755,22755,22755,22723,18627,14499,10403,8323,6275,6275,6275
