40573,42621,42621,42621,44668,44668,44668,42620,44668,44669,44668,44668,44669,44669,42621,42621,42621,42621,42621,42621,40573,40574,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40574,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40574,40573,40573,40574,40574,40574,40574,40574,40574,40574
40606,40606,40606,40606,40605,40573,42621,42621,42621,44669,42620,42621,42621,42621,42621,42621,42621,42621,40574,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40605,34168,29746,31727,29909,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40605,40606,40606,40606,40606,40606,40606,40606,40606,40606,40574,40573,40573,40573,40574,40606,40606,40606,40606
40606,40606,40606,40606,40606,40606,40606,40606,40606,42654,42653,42621,42621,42621,42654,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40605,38460,27666,20998,18885,10498,19180,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,38492,34234,31859,36018,42522,40605,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606,40606
42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,40540,42259,44174,27468,31561,44039,35622,12578,8418,10499,38427,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,40540,4712,2469,195,21030,60881,54707,46584,40605,40573,40606,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686
42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,38264,33508,33476,20963,25123,31396,29316,14627,8418,10466,32022,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,40573,2534,292,4615,21030,60848,60848,52266,33612,12906,17165,40573,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686
42718,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42653,42653,44701,42685,42686,42686,42686,42686,42686,42686,42620,31496,31396,27172,20931,31396,31396,16771,14659,10466,23407,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686,42653,40572,38492,38459,34298,32151,38427,42686,42686,42686,42686,40540,2437,227,2469,18885,54542,56524,50022,47941,14659,10728,40573,42686,42686,42686,42686,42686,42686,42686,42686,42686,42686
44734,44734,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44734,44734,44733,44734,44733,44733,44734,44733,44733,44733,44733,40442,31530,35525,35658,37770,37638,33477,18819,14626,10466,12710,42620,44766,44766,44766,44766,44766,42685,30071,30168,26039,23991,21942,19927,19927,22007,19894,15569,11052,34168,42686,44766,44766,42456,6500,194,2210,39883,56622,50022,50021,50022,39653,10760,42621,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766
44733,44733,44733,44733,44734,44734,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44734,44733,44733,44733,44733,44733,44668,46419,44007,54740,56951,46153,41927,18883,14627,14626,12547,10466,36248,44766,44766,44766,44766,44766,42621,17683,26136,26136,28216,28217,28217,30265,30265,28216,19894,9068,9036,25747,42653,42653,56785,58768,48301,25158,52495,54345,50021,50022,50022,25060,40474,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766
44734,44734,44733,44733,44733,44733,44733,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44733,46715,59229,59130,59065,52627,46087,33542,14659,16772,14627,12546,12579,8418,27698,44766,44766,44766,44766,44766,40540,22007,28216,26168,23990,21844,19763,24087,19861,19894,19829,9004,11085,8972,17295,48565,60913,60912,60880,58768,56622,50022,50022,50022,35461,29844,42653,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766,44766
46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,46814,44733,52956,63390,63390,59131,48301,43975,27204,14659,16904,31664,14626,12546,14627,10466,16937,44733,46814,46814,46814,46814,38491,22038,17585,17520,19763,19925,19861,21162,27370,19731,19764,8972,8972,8972,15180,58897,62993,62961,60913,60912,52232,50022,50022,41734,6598,21326,42555,46846,46814,46814,46814,46814,46846,46846,46814,46814,46814,46814
46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,42555,38132,46387,48468,48402,46224,39751,27236,18819,14659,10466,6339,27437,14626,12514,12578,12546,8418,40474,46846,46846,46846,46846,36442,24054,44109,50382,28116,24119,21941,42028,58768,28117,19666,8939,8972,8940,44303,63057,63057,63025,62993,58702,50021,50022,47941,17000,13133,8745,23472,44701,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846
46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,46846,42522,27271,27172,31366,35590,39751,35557,20963,12546,14627,14659,12578,14627,12546,12546,12546,12546,12578,8418,31924,46879,46878,46847,46878,34425,23988,58965,48437,26133,26263,21875,23249,57116,26101,15375,6826,6859,19276,61041,63122,63089,63057,63025,52232,50021,50022,29221,8777,11085,13133,6599,31957,46813,46846,46846,46846,46846,46846,46846,46846,46846,46846
48926,48927,48926,48927,48926,48927,48927,48927,48927,48926,48927,48926,48927,48927,48926,48927,48926,46813,52956,59097,56951,50415,46087,39847,18851,12546,12514,12546,16739,16707,12546,10466,14627,14627,10466,12579,10466,21228,48894,48927,48926,48927,36344,34065,63127,46357,27986,21778,19405,44112,60980,50414,37770,12905,6826,21485,50738,63154,63154,63121,58766,50022,50022,41701,2340,4486,10955,15375,25940,6793,36215,46846,48926,46846,46846,46846,46846,46846,46846,46846
48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,46780,59196,56885,48199,43974,41894,33574,14659,14659,12546,12514,12546,14626,12514,10466,14627,14659,14659,10466,12578,10498,10499,44668,48926,48926,48926,48894,56754,60880,58768,50284,43945,41865,46189,60880,60880,41865,29188,10889,17715,21975,32246,52819,63154,52232,50022,47941,14789,14986,14986,15213,28085,24086,28118,13067,40473,48926,48926,48894,48894,48894,48894,48894,48894
48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,48926,40310,40080,39949,35655,35655,31463,18883,8353,14659,14659,16805,10500,12514,10466,12546,14627,14659,14659,12578,12578,14659,12578,8418,36182,48926,44732,36409,36377,58800,60880,35690,52430,60881,50349,31497,60880,60913,39785,31235,17520,26135,32345,28216,17748,25743,39752,47974,33380,10695,46780,29875,8841,19503,26069,24021,25907,17229,44667,48926,48926,48926,48926,48926,48926,48926
51007,51007,51007,51007,51007,51007,51007,51007,51007,51007,51007,51007,51007,51007,46780,20999,21095,25321,25288,25157,14659,6305,6305,12546,18950,16937,10565,10433,12514,14659,14659,14659,12546,14659,14659,14659,14627,8418,23341,30166,28248,34457,32279,60880,60880,31464,27304,23046,20965,37738,60881,62994,31300,29286,24054,34425,34425,32377,22006,9004,6859,19179,34004,40376,48926,50974,23503,6760,21649,23989,21908,23729,25617,48861,51007,51007,51007,51007,51007,51007
