8566,8598,8630,10678,10710,10710,10742,12822,12822,12855,14935,14935,14967,17047,17079,17079,17112,19192,19192,19224,21272,21304,21336,21337,23417,23417,23449,25497,25529,25529,25561,27610,27610,27642,27642,27642,27674,27674,27674,27674,27674,29722,29722,29722,29722,27674,27674,27674,27642,27642,27642,27642,27610,27610,25529,25529,25497,25497,23449,23417,23417,21337,21304,21304,21272,19224,19192,19160,17079,17079,17047,14968,14967,14935,14903,12855,12822,12822,10742,10710
8598,8598,10678,10710,10710,10742,12822,12823,12855,14903,14935,14967,17047,17079,17079,17112,19192,19192,19224,21272,21305,21337,23385,23417,23449,25497,25529,25529,25561,27610,27642,27642,27642,27674,27674,29722,29722,29754,29754,29754,29754,29754,29754,29754,29754,29754,29754,29754,29722,29722,27674,27674,27642,27642,27642,27610,25561,25529,25497,25497,23417,23417,21337,21337,21304,21272,19224,19192,19160,17111,17079,17047,14968,14967,14935,12855,12855,12822,12790,10710
8598,8630,10678,10710,10742,12822,12823,12855,12855,14935,14967,17016,17079,17079,17112,19192,19192,19224,21305,21304,21337,23417,23417,25497,25497,25529,25561,27610,27642,27642,27674,27674,29722,29754,29754,29754,29786,29786,29786,29786,31834,31834,31834,29786,29786,29786,29786,29786,29786,29754,29754,29754,29722,27674,27642,27642,27642,27610,25529,25529,25497,23449,23417,23385,21337,21305,21272,19224,19192,19160,17111,17079,17047,14968,14935,14935,12855,12822,12823,12790
8598,10678,10710,10710,12790,12823,12823,12855,14935,14967,14968,17047,17079,17112,19192,19192,19224,21304,21336,21337,23417,23449,25497,25529,25529,25561,27642,27642,27674,27674,29754,29754,29786,29786,29786,31834,31867,31867,31866,31866,31866,31867,31867,31867,31867,31867,31867,31867,31835,31835,29786,29786,29754,29754,29722,27674,27642,27642,27610,25561,25529,25497,25497,23417,23417,21337,21305,21272,19224,19192,19160,17080,17079,17047,14968,14935,14935,12855,12823,12823
8630,10710,10710,10742,12822,12822,12855,14935,14935,14968,17047,17079,17111,19192,19192,19224,21304,21304,23385,23417,23449,25497,25529,25561,27610,27642,27642,27674,29754,29754,29786,29786,31834,31867,31866,31867,31899,31899,31899,31899,31899,33947,33947,31899,31899,31899,31899,31899,31899,31867,31867,31866,29786,29786,29754,29754,29722,27674,27642,27642,27610,25529,25529,23449,23417,23417,21337,21305,21272,19224,19192,19160,17080,17079,17047,14967,14935,12855,12855,12823
10678,10710,10742,12822,12823,12855,14903,14935,14967,17047,17079,17079,19160,19192,21272,21304,21305,23385,23417,25497,25497,25529,25561,27642,27642,27674,29722,29754,29786,29786,31835,31867,31867,31899,31899,33947,33979,33979,33979,33979,33979,33979,33979,33979,33979,33979,33979,33979,33979,31899,31899,31899,31867,31867,31835,29786,29754,29754,29722,27642,27642,27610,25561,25529,25497,23417,23417,21337,21305,21272,19224,19192,19160,17079,17079,17047,14967,14935,12855,12855
10710,10710,10742,12823,12823,12855,14935,14967,17047,17079,17080,19160,19192,19224,21272,21305,23385,23417,25497,25529,25529,25562,27642,27642,27674,29754,29754,29786,31834,31867,31867,31899,31899,33979,33979,33979,34011,34011,34011,34011,36060,36060,36060,36060,36060,34011,34011,34011,34011,33979,33979,33947,31899,31899,31867,31867,29786,29786,29754,29722,27674,27642,27610,25561,25529,25497,23417,23417,21337,21305,21272,19224,19192,17112,17079,17047,14968,14935,14935,12855
10710,10742,12822,12823,12855,14935,14935,14967,17047,17079,17112,19192,19224,21272,21305,21337,23417,23449,25497,25529,25561,27642,27642,29722,29754,29786,29786,31867,31867,31899,33947,33979,33979,34011,34011,36060,36092,36092,36092,36092,36092,36092,36092,36092,36092,36092,36092,36092,36060,34011,34011,34011,33979,33947,31899,31899,31867,31834,29786,29754,29722,27674,27642,27642,25561,25529,23449,23417,23385,21337,21304,21272,19192,19192,17112,17079,17047,14968,14935,12855
10710,10774,12822,12855,12855,14935,14967,17047,17079,17079,19160,19192,19224,21304,21337,23385,23417,25497,25529,27610,27642,27642,29722,29754,29786,31834,31867,31899,31899,33947,33979,34011,34011,36060,36092,36092,36124,36124,36124,36124,36124,36124,36124,36124,36124,36124,36124,36124,36092,36092,36092,36060,34011,34011,33979,31899,31899,31867,31867,29786,29754,29754,27674,27642,27642,25561,25529,25497,23417,23385,21305,21272,19224,19192,19160,17080,17080,14967,14967,14935
10742,12823,12822,12855,14935,14967,17047,17079,17080,19160,19192,19224,21304,21336,23385,23417,25497,25529,25561,27642,27642,29722,29754,29786,31834,31867,31899,33947,33979,34011,34011,36092,36092,36092,36124,36124,38204,38204,38204,38204,38204,38204,38204,38204,38204,38204,38204,38204,38204,36124,36124,36092,36092,36060,34011,33979,33947,31899,31867,31867,29786,29754,29754,27674,27642,27610,25529,25497,25497,23417,21337,21304,21272,19224,19192,17112,17079,17048,14968,14935
