49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54610,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,56854,52268,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,52301,38034,33808,31727,33808,33808,33808,33808,33808,33776,33776,33808,33808,33808,33808,31727,31727,31727,31695,29615,29614,29582,27501,27469,27469,48239,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,52366,25388,21162,25388,19049,21130,21130,19049,19049,19017,19017,19017,19017,19017,16936,16936,16936,16936,16936,16904,16904,16904,16904,14823,12710,48174,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,52366,25388,23243,21162,19017,19017,19017,19017,19017,19017,16936,16936,16936,16936,16936,16904,16904,16904,14823,14823,14823,14823,16904,16904,12710,48173,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54446,25388,21162,16936,2145,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,2113,32,32,2113,12710,14823,12710,48173,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54478,25388,21162,16904,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12710,14823,12710,48173,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54479,25388,21162,16904,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12710,14823,12710,48173,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54511,25356,21130,14823,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12710,14823,12710,48174,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54512,23275,21130,14823,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12710,16904,12710,48173,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54544,23275,21130,14823,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12710,16904,12710,48173,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54544,23243,19049,14791,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12678,14823,12710,46125,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54544,21162,19049,14791,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12678,14823,12710,46093,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54544,21130,19049,14823,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12678,14791,12678,46060,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,54544,21130,19049,14823,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12678,14791,10597,46060,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,52464,19049,19049,14823,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10597,12710,10597,46060,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,52464,19017,19017,14823,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10597,12710,10597,46060,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,52464,16936,19049,14823,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10565,12678,10597,46060,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,52432,16936,19017,14791,2113,32,32,2113,2113,32,32,2113,2113,2113,32,32,32,32,32,32,32,32,10565,12678,10597,46060,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986,49986
