52857,52825,54938,61309,63390,61309,61277,59196,61277,61277,61277,61277,59196,57083,57083,57051,57051,57051,59164,61277,63390,63390,61309,61277,57083,52857,50712,48631,48631,48599,46518,46518,48631,48631,52857,59164,61309,63390,63390,61277,57083,57083,57083,59164,59196,63390,63422,63422,63390,61309,61309,61277,59164,57051,54938,54938,54938,54970,54938,54970,57051,57051,57051,57083,57083,57083,59164,61309,63390,63390,61309,61309,61309,61277,61277,61277,59196,59196,61277,61277
54938,52857,52825,59164,63390,63390,59196,59196,59196,59196,59164,59164,57083,57083,57083,57051,54970,57083,59196,61309,63390,63390,61309,59164,54970,52825,50744,50712,48631,48599,46518,46518,48631,48631,52857,57083,61309,63390,63390,59196,57083,57083,57083,59164,59196,61309,63422,63422,63390,63390,61309,61277,57083,54970,54938,54938,54970,54970,54970,57051,57051,57051,57051,57051,57051,57083,57083,61277,63390,61309,61309,61309,61309,61277,61277,61277,61277,61277,61277,61309
54938,54938,52825,54938,61309,63390,61277,59164,59164,59164,59164,57083,57051,57051,54970,57051,57083,59196,61309,63390,63390,63390,61277,57083,54938,52825,52825,50744,50712,48631,46518,46486,48631,48631,52825,57083,61277,63390,63390,61277,59164,57083,57083,57083,59164,61309,63390,63422,63422,63390,61309,61277,57051,54938,52857,54938,57051,57051,57051,57051,57083,57083,57051,57051,57051,57051,57051,59196,61277,61309,61309,61309,61309,61309,61309,61309,61309,61309,61309,61309
54938,54938,52825,52825,59164,63390,61309,59164,59164,59164,57083,57051,57051,54970,57051,59164,61277,61309,63390,63390,63390,61309,59196,57051,54938,52857,52857,52825,50712,48631,46518,46486,48631,48599,50744,57051,61277,63390,63390,61309,59164,57051,57083,57083,59164,61277,63390,63422,63422,63390,61309,59196,54970,52857,52857,54970,57051,57051,57051,57083,57083,57083,57051,57051,57051,57051,57083,59164,61277,61309,61309,61309,61309,61309,61309,61309,63390,63390,63390,63390
54938,54970,54938,52825,54938,61309,63390,61277,59164,57083,57051,57051,57051,59164,61277,61309,63390,63390,63390,63390,63390,61309,59196,57083,54970,54938,52857,52825,50712,48631,46518,46486,48599,48599,50712,54938,59196,61309,63390,61309,59164,57083,57083,57083,59164,61277,63390,63422,63422,63390,61309,59164,54938,52825,52857,57051,57051,57051,57083,59164,59164,57083,57051,54970,54970,57051,57083,59164,61277,61277,61309,61309,61309,63390,63390,63390,63390,63390,63390,63422
54938,54970,54970,52857,52825,57051,63390,63390,61277,59196,59164,59196,61277,63390,63390,63390,63390,63390,63390,63390,63390,61309,61277,59196,57083,57051,54970,52857,50744,48631,46518,46486,48599,48599,48631,52825,57083,61309,63390,61309,59196,57083,57083,57083,59164,59196,63390,63422,63422,63390,61309,57083,54938,52825,54938,54970,57051,57051,57083,59164,57083,57083,57051,54970,54970,57051,57083,59164,61277,61277,61309,61309,63390,63390,63390,63390,63390,63422,63390,61309
54938,54970,54970,54938,52825,52857,59164,63390,63390,63390,63390,63390,63390,63390,63390,61309,61309,63390,63390,63390,63390,63390,61309,61309,59196,59164,57051,54938,52825,50712,48599,46486,46518,48631,48599,50744,57051,61277,63390,63390,61277,57083,57083,57083,59164,59196,61309,63390,63390,63390,61277,57051,52857,52857,54970,54970,54970,57051,57083,59164,59164,57083,57051,54970,54970,57051,59164,59196,61277,61309,61309,61309,63390,63390,63422,63422,61309,61277,61309,61309
54970,54970,57051,54970,52857,52825,52857,59164,63390,63422,63390,63390,61309,61277,59196,59196,61277,61309,63390,63390,63390,63390,63390,63390,61309,61277,59164,57051,52857,50744,48631,46518,46486,50744,48599,50712,54938,59196,63390,63390,61277,59164,57083,57083,59164,59196,61309,63390,63390,63390,61277,57051,52857,52857,57051,54970,54970,57083,59164,59164,59164,59164,57051,57051,57051,59164,59196,61277,61309,61309,61309,63390,63390,63422,63390,59196,61309,57083,52825,48631
54970,54970,57051,57051,54938,52857,52825,52857,57051,59196,61277,59164,57083,57051,57051,57051,57083,59196,61309,63390,63390,63390,63390,63390,63390,63390,61309,59164,54970,52825,48631,46518,46486,50712,48631,48631,52857,57083,61309,63390,61309,59164,57083,57083,59164,59196,61277,63390,63390,63390,61277,54970,52857,54938,57051,54970,54970,57051,59164,59196,59196,59196,59164,57083,59164,59196,61277,61309,61309,63390,63390,63422,63422,61277,59196,61277,52857,48599,48631,50744
57051,57051,57051,57083,57051,54938,52857,52825,52825,52857,54938,54938,52857,52857,52857,54938,54970,57083,61277,63390,63390,63390,63390,63390,63390,63390,63390,61277,57083,54938,50744,48599,46486,48631,50712,48631,50744,54970,61277,63390,63390,59196,57051,57083,59164,59196,61277,63390,63390,61309,59196,54970,52857,54938,57051,54970,54970,57083,59196,61277,61277,59196,59196,59196,59196,61277,61309,61309,63390,63390,63422,63390,59196,59196,61277,52857,48599,48631,50744,48631
57083,57051,57083,57083,57083,57051,54938,52825,52825,50744,52825,52825,50744,50744,52825,52857,54938,57051,59196,61309,63390,63390,61309,61309,61309,63390,63390,61309,59196,57051,52825,48631,46518,46518,50744,48631,50712,54938,59196,63390,63390,61277,57083,57051,59164,59196,61277,63390,63422,63390,59196,54970,52857,54970,57051,54938,54970,59164,59196,61277,61309,61309,61277,61277,61309,61309,63390,63390,63422,63422,63422,59164,59164,61309,54970,48631,48599,50712,50712,48631
59196,57083,57083,57083,57083,57083,54970,54938,52825,52825,50744,50744,50712,50712,50744,50744,52857,54970,59164,61277,63390,63390,61309,61277,61277,61309,61309,63390,61309,59164,54938,50744,48599,46486,50744,48631,48631,52825,57083,59197,59197,57116,54970,54970,57083,61276,61277,63390,63422,63390,59196,54970,52857,54970,57051,54938,54970,59164,61277,61309,61309,61309,61309,63390,63390,63390,63390,63422,63422,63390,59196,57083,61309,57083,50744,46518,48599,48599,48631,48631
61277,59164,57083,57083,59164,59164,57083,54970,54938,52825,52825,50744,50712,50712,50712,50712,50744,52857,57051,59196,61309,63390,61309,61277,59196,59196,61277,61309,61309,61277,57051,52857,50679,46518,48663,44438,35988,25554,15121,11091,13236,13204,11026,8913,13073,21427,36086,48698,59229,63390,59196,54970,52857,54970,57051,54938,54970,59164,61309,63390,63390,63390,63390,63390,63390,63422,63390,63390,61309,61277,57051,61309,61277,54938,48631,46518,46486,46486,46518,48631
63390,61277,57083,57083,57083,59164,59164,57083,54970,54938,52825,52825,50744,50744,50712,50712,50712,52825,54938,59164,61309,63390,63390,61309,59196,57083,59164,59196,61309,61309,59164,54938,50744,44438,23408,2639,526,526,4719,8978,13204,15284,13139,8945,8945,11026,11058,13139,17331,44537,59197,54970,54938,54970,57051,54938,54970,59196,61309,63390,63422,63422,63422,63422,63390,63390,63390,61309,59196,57051,59196,63390,59164,52825,48599,46518,46486,44405,44373,44405
